t E e M
s erg erg g
2266.74275057049 1.2908092203824743e+51 5.9585107168897245e+50 1.9904421398742857e+33
2275.16137489624 1.2919305947464075e+51 5.96236099951373e+50 1.9904410754252582e+33
2283.53335847311 1.2930598592752205e+51 5.965460820505676e+50 1.9904400253202846e+33
2291.82251170265 1.294142648148172e+51 5.968422411935404e+50 1.9904389952402737e+33
2299.97554679067 1.2952008430837084e+51 5.972306474029915e+50 1.9904379900888123e+33
2307.91195600461 1.2962459848339364e+51 5.9761819763868304e+50 1.9904370202885967e+33
2315.71187801523 1.2972670357318676e+51 5.979236296740626e+50 1.9904360744237412e+33
2323.33608833745 1.2982417500712579e+51 5.982901484733032e+50 1.9904351563098772e+33
2330.65708513479 1.2991832339359545e+51 5.986762173774425e+50 1.990434280654687e+33
2337.79758034419 1.3000995510817072e+51 5.9906410419942325e+50 1.9904334330543503e+33
2344.7579996647 1.300972090512845e+51 5.99370319258263e+50 1.990432613844499e+33
2351.46759845451 1.30181242926786e+51 5.997538812195416e+50 1.9904318313654662e+33
2358.02967788372 1.3026370920995002e+51 6.001433199227601e+50 1.9904310736800007e+33
2364.50102804479 1.3034436530876497e+51 6.005341132588608e+50 1.9904303340149118e+33
2370.91024388531 1.3042329528932644e+51 6.008980241982153e+50 1.9904296079630537e+33
2377.2528935007 1.3050108129337431e+51 6.013341253042113e+50 1.9904288950375448e+33
2383.50630389091 1.3057754411379156e+51 6.016629016169644e+50 1.9904281975561895e+33
2389.69759551477 1.3065286733964044e+51 6.019834501576204e+50 1.9904275083029976e+33
2395.83869276781 1.3072747558788255e+51 6.023475376007592e+50 1.9904268163155652e+33
2401.94510868103 1.3080201682900562e+51 6.026462056373274e+50 1.9904261182424067e+33
2408.03111099563 1.3087623492318487e+51 6.029554657594664e+50 1.9904254212916735e+33
2414.13465583654 1.3094982134444741e+51 6.032277136632487e+50 1.9904247258577212e+33
2420.28180600938 1.3102334868322408e+51 6.0351665994658036e+50 1.990424033557292e+33
2426.48044333 1.3109746945154247e+51 6.037882651794343e+50 1.9904233461698317e+33
2432.71754118513 1.3117183289072392e+51 6.0403927360301214e+50 1.9904226460226175e+33
2438.94888459505 1.312455326340425e+51 6.043030725432753e+50 1.9904218909224966e+33
2445.14327754761 1.3131859652248333e+51 6.046284380713279e+50 1.990421107084464e+33
2451.29190185357 1.3139103141571366e+51 6.048960974152394e+50 1.990420322163658e+33
2457.41667781241 1.3146269476963885e+51 6.051427572955515e+50 1.990419532574856e+33
2463.52405903961 1.3153353232486766e+51 6.054278977959317e+50 1.9904187377393627e+33
2469.5994105572 1.316036348692041e+51 6.056734977658142e+50 1.990417942156187e+33
2475.63372903004 1.3167323262624165e+51 6.0594631603537755e+50 1.990417149432136e+33
2481.64165848553 1.3174234925163534e+51 6.061674264634217e+50 1.9904163587691947e+33
2487.60764277689 1.318105732439049e+51 6.064453489088748e+50 1.990415572620071e+33
2493.5483984191 1.3187826861799867e+51 6.066682582522644e+50 1.9904147893730992e+33
2499.49745215018 1.3194596453661159e+51 6.0688437687578034e+50 1.9904140044500113e+33
2505.46846002032 1.3201353934727573e+51 6.071190827393474e+50 1.9904132163160288e+33
2511.45888389263 1.3208095496148173e+51 6.073476489550323e+50 1.990412425702162e+33
2517.46132022717 1.3214834555332994e+51 6.07569924113071e+50 1.9904116345280038e+33
2523.47586741878 1.3221578690686968e+51 6.0778833324399285e+50 1.99041084247984e+33
2529.5060044793 1.3228300874225523e+51 6.0800845646088895e+50 1.990410049630485e+33
2535.55070364781 1.3235000545396203e+51 6.0820932589228595e+50 1.9904092551142937e+33
2541.61100861566 1.3241703725699882e+51 6.084171991241216e+50 1.9904084583599267e+33
2547.68550515126 1.3248403094851554e+51 6.086118399194045e+50 1.990407659791459e+33
2553.76436989051 1.3255064227125436e+51 6.088172836337085e+50 1.9904068609062862e+33
2559.84214407925 1.3261708793713035e+51 6.089967047344036e+50 1.9904060628726162e+33
2565.91860083787 1.3268341006034962e+51 6.091812688875186e+50 1.9904052659658802e+33
2571.99965588888 1.3274938836894826e+51 6.093726255783476e+50 1.9904044697827853e+33
2578.07651114454 1.3281503264326911e+51 6.095457523729024e+50 1.9904036767900582e+33
2584.14569396428 1.3288044615331773e+51 6.09731381612821e+50 1.9904028886063137e+33
2590.20644930121 1.3294545061810592e+51 6.099061890395141e+50 1.9904021082820627e+33
2596.24965863504 1.3300986407894019e+51 6.101033610013828e+50 1.990401334056733e+33
2602.26411895581 1.3307371301119556e+51 6.102548380075658e+50 1.9904005282539977e+33
2608.25363045893 1.331371183046736e+51 6.104405648009055e+50 1.9903996817163084e+33
2614.21734413755 1.3319994469644649e+51 6.106098937686059e+50 1.9903988300035277e+33
2620.15214461755 1.3326215102596101e+51 6.108004769985059e+50 1.990397972459623e+33
2626.06301744685 1.3332393334159969e+51 6.109512132357704e+50 1.9903971120793673e+33
2631.96430933491 1.3338545632618714e+51 6.111316791853847e+50 1.9903962505268238e+33
2637.85847163902 1.3344659027220234e+51 6.1127517858038874e+50 1.9903953907361553e+33
2643.74341483794 1.335073481606316e+51 6.114518974883129e+50 1.9903945355009066e+33
2649.63061788701 1.335679585011902e+51 6.11597366167168e+50 1.9903936837701734e+33
2655.51978205087 1.3362841546797489e+51 6.117629415522971e+50 1.9903928357201583e+33
2661.41007174246 1.3368856546731962e+51 6.119052728468536e+50 1.9903919919551927e+33
2667.30086343813 1.337484667209484e+51 6.1205471075128705e+50 1.9903911528423617e+33
2673.20185549182 1.338082657064147e+51 6.121865520740079e+50 1.9903903171516493e+33
2679.11039820587 1.3386791332506273e+51 6.123401985722815e+50 1.990389485306004e+33
2685.02322449348 1.3392730394869674e+51 6.124629671027456e+50 1.990388657682134e+33
2690.940073337 1.339864487601287e+51 6.125882674242993e+50 1.9903878340160927e+33
2696.86820801598 1.3404544278408327e+51 6.127117535436813e+50 1.9903870130109064e+33
2702.80538103002 1.3410419144874396e+51 6.128319886912999e+50 1.9903861945912464e+33
2708.75949971054 1.3416278479021717e+51 6.129572225958815e+50 1.9903853771931855e+33
2714.73746320676 1.3422146598850577e+51 6.130637640952322e+50 1.9903845595001383e+33
2720.75521247092 1.3428046805543108e+51 6.1318118742057605e+50 1.990383738903625e+33
2726.82401462685 1.3433969770456638e+51 6.132820860103709e+50 1.990382913887274e+33
2732.9617965678 1.3439916502087308e+51 6.13371208445838e+50 1.9903820823354262e+33
2739.17963553205 1.344590925433018e+51 6.134679485806142e+50 1.9903812433206485e+33
2745.47864559563 1.3451966280752689e+51 6.13546215678107e+50 1.9903803974959094e+33
2751.84882274809 1.3458043364188334e+51 6.136468459559099e+50 1.9903795466380624e+33
2758.29161408516 1.3464075444219046e+51 6.137406642780851e+50 1.990378691137546e+33
2764.82544902245 1.347014761803951e+51 6.138203514246371e+50 1.9903778286814922e+33
2771.47041099917 1.3476408369269444e+51 6.139116483687772e+50 1.99037695653552e+33
2778.23959240397 1.3482890230898444e+51 6.140117370516735e+50 1.9903760727884734e+33
2785.15712785246 1.3489519947958707e+51 6.140991402223231e+50 1.990375173260124e+33
2792.2868197354 1.3496197339811909e+51 6.141590872971574e+50 1.9903742487278174e+33
2799.70118452823 1.3503052724535698e+51 6.141897649039322e+50 1.9903732907074802e+33
2807.42191723309 1.3510214183031288e+51 6.142100524031073e+50 1.9903722982736936e+33
2815.32762560924 1.3517563019054427e+51 6.142570794839554e+50 1.9903712885991147e+33
2823.28864718513 1.3524890950008413e+51 6.143484783594647e+50 1.9903702793437866e+33
2831.27021652618 1.3532138189091834e+51 6.144290904381917e+50 1.990369275375335e+33
2839.29132490724 1.3539389411880493e+51 6.1448304736992725e+50 1.9903682743139705e+33
2847.43115292258 1.3546795691732217e+51 6.145416557192009e+50 1.9903672664580458e+33
2855.69851846014 1.3554367794987023e+51 6.145889360516104e+50 1.990366251116e+33
2864.04173109929 1.356196549830013e+51 6.1466790337423014e+50 1.9903652347612608e+33
2872.43977113926 1.3569515222174222e+51 6.14726801385017e+50 1.990364220108429e+33
2880.92528094161 1.357712904801684e+51 6.147844451954209e+50 1.9903632031005236e+33
2889.52358768538 1.3584849775420033e+51 6.148161248025921e+50 1.9903621808180085e+33
2898.21351277662 1.3592555185129135e+51 6.148839015777873e+50 1.990361155589479e+33
2906.87960801469 1.3600140557416894e+51 6.149679156440403e+50 1.9903601403388304e+33
2915.3156012562 1.36075135548164e+51 6.150678279936569e+50 1.9903591581702358e+33
2923.57228285918 1.3614715618025262e+51 6.1517274863071685e+50 1.990358202794891e+33
2931.70392014673 1.3621733443041421e+51 6.152716725759906e+50 1.9903572682031293e+33
2939.72451850406 1.362859035909749e+51 6.153814129496279e+50 1.9903563527075206e+33
2947.5944340358 1.3635316705949941e+51 6.15522942490667e+50 1.9903554605280266e+33
2955.34778744537 1.3641955306784487e+51 6.156469509275664e+50 1.9903545875801591e+33
2963.02708987825 1.3648478168652164e+51 6.157649020553851e+50 1.990353728878135e+33
2970.65827847996 1.3654897557349635e+51 6.158908450128421e+50 1.9903528813609888e+33
2978.24736953526 1.3661263214481444e+51 6.160231194552916e+50 1.9903520442439237e+33
2985.80126187348 1.366757520361185e+51 6.161414113095123e+50 1.9903512166374914e+33
2993.29981080913 1.3673809616186208e+51 6.162469314941089e+50 1.9903504007419094e+33
3000.72519485943 1.3679942194201002e+51 6.163576020240858e+50 1.9903495984211858e+33
3008.09120448993 1.3685991469938006e+51 6.16470118012129e+50 1.9903488080609552e+33
3015.41044875972 1.3691986144271165e+51 6.16585693175269e+50 1.9903480287331483e+33
3022.69256786886 1.3697935912746288e+51 6.1671089369393315e+50 1.9903472600041803e+33
3029.95126060759 1.3703847774752239e+51 6.16818166951959e+50 1.9903465009011355e+33
3037.18558425981 1.3709715092747256e+51 6.169250123093757e+50 1.990345739841498e+33
3044.39125792628 1.3715537186481253e+51 6.170258482937829e+50 1.9903449785934908e+33
3051.58001611085 1.372132485208614e+51 6.171143457976052e+50 1.9903442218784822e+33
3058.76706339886 1.3727085744903181e+51 6.172000832317917e+50 1.990343468796019e+33
3065.95264221968 1.3732800639130591e+51 6.172849099357992e+50 1.9903427206727975e+33
3073.13248454909 1.3738462942976171e+51 6.1736911753211e+50 1.9903419782726773e+33
3080.29206906772 1.3744089619741012e+51 6.174583387390544e+50 1.9903412428062064e+33
3087.4133093125 1.3749687120021205e+51 6.175541709658324e+50 1.9903405160188896e+33
3094.47751668275 1.3755233235306804e+51 6.176606681047878e+50 1.990339799844132e+33
3101.48972384335 1.3760702657243912e+51 6.177790532981137e+50 1.9903390938463086e+33
3108.46224839431 1.3766116147046475e+51 6.178869470452202e+50 1.9903383968312882e+33
3115.40615232452 1.37715014509545e+51 6.179718004644306e+50 1.9903377076927007e+33
3122.33957810695 1.3776848081673432e+51 6.180501171569943e+50 1.9903370247622536e+33
3129.26395075651 1.3782154502200966e+51 6.181330270132127e+50 1.990336348078299e+33
3136.15925610623 1.3787428312943596e+51 6.182294141360269e+50 1.9903356796563818e+33
3143.01714606462 1.379265428632105e+51 6.183308719246765e+50 1.9903350205360184e+33
3149.82316420782 1.379780674727763e+51 6.184159565887621e+50 1.9903343722814518e+33
3156.57688492931 1.3802903117816854e+51 6.184975326378736e+50 1.9903337351509507e+33
3163.27015238423 1.380793783700974e+51 6.185904407606144e+50 1.9903331100301606e+33
3169.90066092203 1.3812895454481492e+51 6.1868250059144695e+50 1.990332497425722e+33
3176.46270300563 1.3817781959357901e+51 6.187512376342806e+50 1.9903318980132823e+33
3182.96263497305 1.3822613811430217e+51 6.188181342240411e+50 1.9903313113136275e+33
3189.40296090938 1.3827378607306904e+51 6.188920844646111e+50 1.9903307371677984e+33
3195.77449064539 1.383206734853231e+51 6.189361565498644e+50 1.990330176295252e+33
3202.10213308342 1.3836719271528616e+51 6.190056751017511e+50 1.9903296272800176e+33
3208.38313167046 1.384131583471438e+51 6.190537830807237e+50 1.990329092780462e+33
3214.6376219637 1.3845863641909044e+51 6.191087990789673e+50 1.9903285731136837e+33
3220.85225960419 1.3850373832071294e+51 6.191549688902054e+50 1.9903280650039886e+33
3227.02135350141 1.3854833720918126e+51 6.191995321710783e+50 1.99032756842531e+33
3233.14897234365 1.3859237968933313e+51 6.192332671813588e+50 1.9903270885720797e+33
